country,province,date,cases,cum_cases
Ecuador,,2020-01-25,0,0
Egypt,,2020-01-25,0,0
Equatorial Guinea,,2020-01-25,0,0
Estonia,,2020-01-25,0,0
Eswatini,,2020-01-25,0,0
Ethiopia,,2020-01-25,0,0
Finland,,2020-01-25,0,0
Gabon,,2020-01-25,0,0
Georgia,,2020-01-25,0,0
Germany,,2020-01-25,0,0
Ghana,,2020-01-25,0,0
Greece,,2020-01-25,0,0
Greenland,,2020-01-25,0,0
Guatemala,,2020-01-25,0,0
Guernsey,,2020-01-25,0,0
Guinea,,2020-01-25,0,0
Guyana,,2020-01-25,0,0
Holy See,,2020-01-25,0,0
Honduras,,2020-01-25,0,0
Hungary,,2020-01-25,0,0
Iceland,,2020-01-25,0,0
India,,2020-01-25,0,0
Indonesia,,2020-01-25,0,0
Iran,,2020-01-25,0,0
Iraq,,2020-01-25,0,0
Ireland,,2020-01-25,0,0
Israel,,2020-01-25,0,0
Italy,,2020-01-25,0,0
Jamaica,,2020-01-25,0,0
Japan,,2020-01-25,0,2
Jersey,,2020-01-25,0,0
Jordan,,2020-01-25,0,0
Kazakhstan,,2020-01-25,0,0
Kenya,,2020-01-25,0,0
"Korea, South",,2020-01-25,0,2
Kosovo,,2020-01-25,0,0
Kuwait,,2020-01-25,0,0
Latvia,,2020-01-25,0,0
Lebanon,,2020-01-25,0,0
Liberia,,2020-01-25,0,0
Liechtenstein,,2020-01-25,0,0
Lithuania,,2020-01-25,0,0
Luxembourg,,2020-01-25,0,0
Malaysia,,2020-01-25,3,3
Maldives,,2020-01-25,0,0
Malta,,2020-01-25,0,0
Martinique,,2020-01-25,0,0
Mauritania,,2020-01-25,0,0
Mexico,,2020-01-25,0,0
Moldova,,2020-01-25,0,0
Monaco,,2020-01-25,0,0
Mongolia,,2020-01-25,0,0
Montenegro,,2020-01-25,0,0
Morocco,,2020-01-25,0,0
Namibia,,2020-01-25,0,0
Nepal,,2020-01-25,1,1
New Zealand,,2020-01-25,0,0
Nigeria,,2020-01-25,0,0
North Macedonia,,2020-01-25,0,0
Norway,,2020-01-25,0,0
Oman,,2020-01-25,0,0
Pakistan,,2020-01-25,0,0
Panama,,2020-01-25,0,0
Paraguay,,2020-01-25,0,0
Peru,,2020-01-25,0,0
Philippines,,2020-01-25,0,0
Poland,,2020-01-25,0,0
Portugal,,2020-01-25,0,0
Qatar,,2020-01-25,0,0
Republic of the Congo,,2020-01-25,0,0
Romania,,2020-01-25,0,0
Russia,,2020-01-25,0,0
Rwanda,,2020-01-25,0,0
Saint Lucia,,2020-01-25,0,0
Saint Vincent and the Grenadines,,2020-01-25,0,0
San Marino,,2020-01-25,0,0
Saudi Arabia,,2020-01-25,0,0
Senegal,,2020-01-25,0,0
Serbia,,2020-01-25,0,0
Seychelles,,2020-01-25,0,0
Singapore,,2020-01-25,0,3
Slovakia,,2020-01-25,0,0
Slovenia,,2020-01-25,0,0
Somalia,,2020-01-25,0,0
South Africa,,2020-01-25,0,0
Spain,,2020-01-25,0,0
Sri Lanka,,2020-01-25,0,0
Sudan,,2020-01-25,0,0
Suriname,,2020-01-25,0,0
Sweden,,2020-01-25,0,0
Switzerland,,2020-01-25,0,0
Taiwan*,,2020-01-25,0,3
Tanzania,,2020-01-25,0,0
Thailand,,2020-01-25,2,7
The Bahamas,,2020-01-25,0,0
The Gambia,,2020-01-25,0,0
Togo,,2020-01-25,0,0
Trinidad and Tobago,,2020-01-25,0,0
Tunisia,,2020-01-25,0,0
Turkey,,2020-01-25,0,0
Ukraine,,2020-01-25,0,0
United Arab Emirates,,2020-01-25,0,0
Uruguay,,2020-01-25,0,0
Uzbekistan,,2020-01-25,0,0
Venezuela,,2020-01-25,0,0
Vietnam,,2020-01-25,0,2
US,Alabama,2020-01-25,0,2
US,Alaska,2020-01-25,0,2
Canada,Alberta,2020-01-25,0,0
US,Arizona,2020-01-25,0,2
US,Arkansas,2020-01-25,0,2
Australia,Australian Capital Territory,2020-01-25,0,0
Canada,British Columbia,2020-01-25,0,0
US,California,2020-01-25,0,2
United Kingdom,Cayman Islands,2020-01-25,0,0
United Kingdom,Channel Islands,2020-01-25,0,0
US,Colorado,2020-01-25,0,2
US,Connecticut,2020-01-25,0,2
Netherlands,Curacao,2020-01-25,0,0
US,Delaware,2020-01-25,0,2
Denmark,Denmark,2020-01-25,0,0
Cruise Ship,Diamond Princess,2020-01-25,0,0
US,Diamond Princess,2020-01-25,0,2
US,District of Columbia,2020-01-25,0,2
Denmark,Faroe Islands,2020-01-25,0,0
US,Florida,2020-01-25,0,2
France,France,2020-01-25,1,3
France,French Guiana,2020-01-25,0,3
France,French Polynesia,2020-01-25,0,3
Australia,From Diamond Princess,2020-01-25,0,0
US,Georgia,2020-01-25,0,2
United Kingdom,Gibraltar,2020-01-25,0,0
Canada,Grand Princess,2020-01-25,0,0
US,Grand Princess,2020-01-25,0,2
France,Guadeloupe,2020-01-25,0,3
US,Guam,2020-01-25,0,2
US,Hawaii,2020-01-25,0,2
US,Idaho,2020-01-25,0,2
US,Illinois,2020-01-25,0,2
US,Indiana,2020-01-25,0,2
US,Iowa,2020-01-25,0,2
US,Kansas,2020-01-25,0,2
US,Kentucky,2020-01-25,0,2
US,Louisiana,2020-01-25,0,2
US,Maine,2020-01-25,0,2
Canada,Manitoba,2020-01-25,0,0
US,Maryland,2020-01-25,0,2
US,Massachusetts,2020-01-25,0,2
France,Mayotte,2020-01-25,0,3
US,Michigan,2020-01-25,0,2
US,Minnesota,2020-01-25,0,2
US,Mississippi,2020-01-25,0,2
US,Missouri,2020-01-25,0,2
US,Montana,2020-01-25,0,2
US,Nebraska,2020-01-25,0,2
Netherlands,Netherlands,2020-01-25,0,0
US,Nevada,2020-01-25,0,2
Canada,New Brunswick,2020-01-25,0,0
US,New Hampshire,2020-01-25,0,2
US,New Jersey,2020-01-25,0,2
US,New Mexico,2020-01-25,0,2
Australia,New South Wales,2020-01-25,0,0
US,New York,2020-01-25,0,2
Canada,Newfoundland and Labrador,2020-01-25,0,0
US,North Carolina,2020-01-25,0,2
US,North Dakota,2020-01-25,0,2
Australia,Northern Territory,2020-01-25,0,0
Canada,Nova Scotia,2020-01-25,0,0
US,Ohio,2020-01-25,0,2
US,Oklahoma,2020-01-25,0,2
Canada,Ontario,2020-01-25,0,0
US,Oregon,2020-01-25,0,2
US,Pennsylvania,2020-01-25,0,2
Canada,Prince Edward Island,2020-01-25,0,0
US,Puerto Rico,2020-01-25,0,2
Canada,Quebec,2020-01-25,0,0
Australia,Queensland,2020-01-25,0,0
France,Reunion,2020-01-25,0,3
US,Rhode Island,2020-01-25,0,2
France,Saint Barthelemy,2020-01-25,0,3
Canada,Saskatchewan,2020-01-25,0,0
Australia,South Australia,2020-01-25,0,0
US,South Carolina,2020-01-25,0,2
US,South Dakota,2020-01-25,0,2
France,St Martin,2020-01-25,0,3
Australia,Tasmania,2020-01-25,0,0
US,Tennessee,2020-01-25,0,2
US,Texas,2020-01-25,0,2
United Kingdom,United Kingdom,2020-01-25,0,0
US,Utah,2020-01-25,0,2
US,Vermont,2020-01-25,0,2
Australia,Victoria,2020-01-25,0,0
US,Virgin Islands,2020-01-25,0,2
US,Virginia,2020-01-25,0,2
US,Washington,2020-01-25,0,2
US,"Washington, D.C.",2020-01-25,0,2
US,West Virginia,2020-01-25,0,2
Australia,Western Australia,2020-01-25,0,0
US,Wisconsin,2020-01-25,0,2
US,Wyoming,2020-01-25,0,2
Afghanistan,,2020-01-26,0,0
Albania,,2020-01-26,0,0
Algeria,,2020-01-26,0,0
Andorra,,2020-01-26,0,0
Antigua and Barbuda,,2020-01-26,0,0
Argentina,,2020-01-26,0,0
Armenia,,2020-01-26,0,0
Aruba,,2020-01-26,0,0
Austria,,2020-01-26,0,0
Azerbaijan,,2020-01-26,0,0
Bahrain,,2020-01-26,0,0
Bangladesh,,2020-01-26,0,0
Barbados,,2020-01-26,0,0
Belarus,,2020-01-26,0,0
Belgium,,2020-01-26,0,0
Benin,,2020-01-26,0,0
Bhutan,,2020-01-26,0,0
Bolivia,,2020-01-26,0,0
Bosnia and Herzegovina,,2020-01-26,0,0
Brazil,,2020-01-26,0,0
Brunei,,2020-01-26,0,0
Bulgaria,,2020-01-26,0,0
Burkina Faso,,2020-01-26,0,0
Cambodia,,2020-01-26,0,0
Cameroon,,2020-01-26,0,0
Central African Republic,,2020-01-26,0,0
Chile,,2020-01-26,0,0
Colombia,,2020-01-26,0,0
Congo (Brazzaville),,2020-01-26,0,0
Congo (Kinshasa),,2020-01-26,0,0
Costa Rica,,2020-01-26,0,0
Cote d'Ivoire,,2020-01-26,0,0
Croatia,,2020-01-26,0,0
Cuba,,2020-01-26,0,0
Cyprus,,2020-01-26,0,0
Czechia,,2020-01-26,0,0
Dominican Republic,,2020-01-26,0,0
Ecuador,,2020-01-26,0,0
Egypt,,2020-01-26,0,0
Equatorial Guinea,,2020-01-26,0,0
Estonia,,2020-01-26,0,0
Eswatini,,2020-01-26,0,0
Ethiopia,,2020-01-26,0,0
Finland,,2020-01-26,0,0
Gabon,,2020-01-26,0,0
Georgia,,2020-01-26,0,0
Germany,,2020-01-26,0,0
Ghana,,2020-01-26,0,0
Greece,,2020-01-26,0,0
Greenland,,2020-01-26,0,0
Guatemala,,2020-01-26,0,0
Guernsey,,2020-01-26,0,0
Guinea,,2020-01-26,0,0
Guyana,,2020-01-26,0,0
Holy See,,2020-01-26,0,0
Honduras,,2020-01-26,0,0
Hungary,,2020-01-26,0,0
Iceland,,2020-01-26,0,0
India,,2020-01-26,0,0
Indonesia,,2020-01-26,0,0
Iran,,2020-01-26,0,0
Iraq,,2020-01-26,0,0
Ireland,,2020-01-26,0,0
Israel,,2020-01-26,0,0
Italy,,2020-01-26,0,0
Jamaica,,2020-01-26,0,0
Japan,,2020-01-26,2,4
Jersey,,2020-01-26,0,0
Jordan,,2020-01-26,0,0
Kazakhstan,,2020-01-26,0,0
Kenya,,2020-01-26,0,0
"Korea, South",,2020-01-26,1,3
Kosovo,,2020-01-26,0,0
Kuwait,,2020-01-26,0,0
Latvia,,2020-01-26,0,0
Lebanon,,2020-01-26,0,0
Liberia,,2020-01-26,0,0
Liechtenstein,,2020-01-26,0,0
Lithuania,,2020-01-26,0,0
Luxembourg,,2020-01-26,0,0
Malaysia,,2020-01-26,1,4
Maldives,,2020-01-26,0,0
Malta,,2020-01-26,0,0
Martinique,,2020-01-26,0,0
Mauritania,,2020-01-26,0,0
Mexico,,2020-01-26,0,0
Moldova,,2020-01-26,0,0
Monaco,,2020-01-26,0,0
Mongolia,,2020-01-26,0,0
Montenegro,,2020-01-26,0,0
Morocco,,2020-01-26,0,0
Namibia,,2020-01-26,0,0
Nepal,,2020-01-26,0,1
New Zealand,,2020-01-26,0,0
Nigeria,,2020-01-26,0,0
North Macedonia,,2020-01-26,0,0
Norway,,2020-01-26,0,0
Oman,,2020-01-26,0,0
Pakistan,,2020-01-26,0,0
Panama,,2020-01-26,0,0
Paraguay,,2020-01-26,0,0
Peru,,2020-01-26,0,0
Philippines,,2020-01-26,0,0
Poland,,2020-01-26,0,0
Portugal,,2020-01-26,0,0
Qatar,,2020-01-26,0,0
Republic of the Congo,,2020-01-26,0,0
Romania,,2020-01-26,0,0
Russia,,2020-01-26,0,0
Rwanda,,2020-01-26,0,0
Saint Lucia,,2020-01-26,0,0
Saint Vincent and the Grenadines,,2020-01-26,0,0
San Marino,,2020-01-26,0,0
Saudi Arabia,,2020-01-26,0,0
Senegal,,2020-01-26,0,0
Serbia,,2020-01-26,0,0
Seychelles,,2020-01-26,0,0
Singapore,,2020-01-26,1,4
Slovakia,,2020-01-26,0,0
Slovenia,,2020-01-26,0,0
Somalia,,2020-01-26,0,0
South Africa,,2020-01-26,0,0
Spain,,2020-01-26,0,0
Sri Lanka,,2020-01-26,0,0
Sudan,,2020-01-26,0,0
Suriname,,2020-01-26,0,0
Sweden,,2020-01-26,0,0
Switzerland,,2020-01-26,0,0
Taiwan*,,2020-01-26,1,4
Tanzania,,2020-01-26,0,0
Thailand,,2020-01-26,1,8
The Bahamas,,2020-01-26,0,0
The Gambia,,2020-01-26,0,0
Togo,,2020-01-26,0,0
Trinidad and Tobago,,2020-01-26,0,0
Tunisia,,2020-01-26,0,0
Turkey,,2020-01-26,0,0
Ukraine,,2020-01-26,0,0
United Arab Emirates,,2020-01-26,0,0
Uruguay,,2020-01-26,0,0
Uzbekistan,,2020-01-26,0,0
Venezuela,,2020-01-26,0,0
Vietnam,,2020-01-26,0,2
US,Alabama,2020-01-26,0,2
US,Alaska,2020-01-26,0,2
Canada,Alberta,2020-01-26,0,0
US,Arizona,2020-01-26,1,3
US,Arkansas,2020-01-26,0,3
Australia,Australian Capital Territory,2020-01-26,0,0
Canada,British Columbia,2020-01-26,0,0
US,California,2020-01-26,2,5
United Kingdom,Cayman Islands,2020-01-26,0,0
United Kingdom,Channel Islands,2020-01-26,0,0
US,Colorado,2020-01-26,0,5
US,Connecticut,2020-01-26,0,5
Netherlands,Curacao,2020-01-26,0,0
US,Delaware,2020-01-26,0,5
Denmark,Denmark,2020-01-26,0,0
Cruise Ship,Diamond Princess,2020-01-26,0,0
US,Diamond Princess,2020-01-26,0,5
US,District of Columbia,2020-01-26,0,5
Denmark,Faroe Islands,2020-01-26,0,0
US,Florida,2020-01-26,0,5
France,France,2020-01-26,0,3
France,French Guiana,2020-01-26,0,3
France,French Polynesia,2020-01-26,0,3
Australia,From Diamond Princess,2020-01-26,0,0
US,Georgia,2020-01-26,0,5
United Kingdom,Gibraltar,2020-01-26,0,0
Canada,Grand Princess,2020-01-26,0,0
US,Grand Princess,2020-01-26,0,5
France,Guadeloupe,2020-01-26,0,3
US,Guam,2020-01-26,0,5
US,Hawaii,2020-01-26,0,5
US,Idaho,2020-01-26,0,5
US,Illinois,2020-01-26,0,5
US,Indiana,2020-01-26,0,5
US,Iowa,2020-01-26,0,5
US,Kansas,2020-01-26,0,5
US,Kentucky,2020-01-26,0,5
US,Louisiana,2020-01-26,0,5
US,Maine,2020-01-26,0,5
Canada,Manitoba,2020-01-26,0,0
US,Maryland,2020-01-26,0,5
US,Massachusetts,2020-01-26,0,5
France,Mayotte,2020-01-26,0,3
US,Michigan,2020-01-26,0,5
US,Minnesota,2020-01-26,0,5
US,Mississippi,2020-01-26,0,5
US,Missouri,2020-01-26,0,5
US,Montana,2020-01-26,0,5
US,Nebraska,2020-01-26,0,5
Netherlands,Netherlands,2020-01-26,0,0
US,Nevada,2020-01-26,0,5
Canada,New Brunswick,2020-01-26,0,0
US,New Hampshire,2020-01-26,0,5
US,New Jersey,2020-01-26,0,5
US,New Mexico,2020-01-26,0,5
Australia,New South Wales,2020-01-26,3,3
US,New York,2020-01-26,0,5
Canada,Newfoundland and Labrador,2020-01-26,0,0
US,North Carolina,2020-01-26,0,5
US,North Dakota,2020-01-26,0,5
Australia,Northern Territory,2020-01-26,0,3
Canada,Nova Scotia,2020-01-26,0,0
US,Ohio,2020-01-26,0,5
US,Oklahoma,2020-01-26,0,5
Canada,Ontario,2020-01-26,1,1
US,Oregon,2020-01-26,0,5
US,Pennsylvania,2020-01-26,0,5
Canada,Prince Edward Island,2020-01-26,0,1
US,Puerto Rico,2020-01-26,0,5
Canada,Quebec,2020-01-26,0,1
Australia,Queensland,2020-01-26,0,3
France,Reunion,2020-01-26,0,3
US,Rhode Island,2020-01-26,0,5
France,Saint Barthelemy,2020-01-26,0,3
Canada,Saskatchewan,2020-01-26,0,1
Australia,South Australia,2020-01-26,0,3
US,South Carolina,2020-01-26,0,5
US,South Dakota,2020-01-26,0,5
France,St Martin,2020-01-26,0,3
Australia,Tasmania,2020-01-26,0,3
US,Tennessee,2020-01-26,0,5
US,Texas,2020-01-26,0,5
United Kingdom,United Kingdom,2020-01-26,0,0
US,Utah,2020-01-26,0,5
US,Vermont,2020-01-26,0,5
Australia,Victoria,2020-01-26,1,4
US,Virgin Islands,2020-01-26,0,5
US,Virginia,2020-01-26,0,5
US,Washington,2020-01-26,0,5
US,"Washington, D.C.",2020-01-26,0,5
US,West Virginia,2020-01-26,0,5
Australia,Western Australia,2020-01-26,0,4
US,Wisconsin,2020-01-26,0,5
US,Wyoming,2020-01-26,0,5
Afghanistan,,2020-01-27,0,0
Albania,,2020-01-27,0,0
Algeria,,2020-01-27,0,0
Andorra,,2020-01-27,0,0
Antigua and Barbuda,,2020-01-27,0,0
Argentina,,2020-01-27,0,0
Armenia,,2020-01-27,0,0
Aruba,,2020-01-27,0,0
Austria,,2020-01-27,0,0
Azerbaijan,,2020-01-27,0,0
Bahrain,,2020-01-27,0,0
Bangladesh,,2020-01-27,0,0
Barbados,,2020-01-27,0,0
Belarus,,2020-01-27,0,0
Belgium,,2020-01-27,0,0
Benin,,2020-01-27,0,0
Bhutan,,2020-01-27,0,0
Bolivia,,2020-01-27,0,0
Bosnia and Herzegovina,,2020-01-27,0,0
Brazil,,2020-01-27,0,0
Brunei,,2020-01-27,0,0
Bulgaria,,2020-01-27,0,0
Burkina Faso,,2020-01-27,0,0
Cambodia,,2020-01-27,1,1
Cameroon,,2020-01-27,0,0
Central African Republic,,2020-01-27,0,0
Chile,,2020-01-27,0,0
Colombia,,2020-01-27,0,0
Congo (Brazzaville),,2020-01-27,0,0
Congo (Kinshasa),,2020-01-27,0,0
Costa Rica,,2020-01-27,0,0
Cote d'Ivoire,,2020-01-27,0,0
Croatia,,2020-01-27,0,0
Cuba,,2020-01-27,0,0
Cyprus,,2020-01-27,0,0
Czechia,,2020-01-27,0,0
Dominican Republic,,2020-01-27,0,0
Ecuador,,2020-01-27,0,0
Egypt,,2020-01-27,0,0
Equatorial Guinea,,2020-01-27,0,0
Estonia,,2020-01-27,0,0
Eswatini,,2020-01-27,0,0
Ethiopia,,2020-01-27,0,0
Finland,,2020-01-27,0,0
Gabon,,2020-01-27,0,0
Georgia,,2020-01-27,0,0
Germany,,2020-01-27,1,1
Ghana,,2020-01-27,0,0
Greece,,2020-01-27,0,0
Greenland,,2020-01-27,0,0
Guatemala,,2020-01-27,0,0
Guernsey,,2020-01-27,0,0
Guinea,,2020-01-27,0,0
Guyana,,2020-01-27,0,0
Holy See,,2020-01-27,0,0
Honduras,,2020-01-27,0,0
Hungary,,2020-01-27,0,0
Iceland,,2020-01-27,0,0
India,,2020-01-27,0,0
Indonesia,,2020-01-27,0,0
Iran,,2020-01-27,0,0
Iraq,,2020-01-27,0,0
Ireland,,2020-01-27,0,0
Israel,,2020-01-27,0,0
Italy,,2020-01-27,0,0
Jamaica,,2020-01-27,0,0
Japan,,2020-01-27,0,4
Jersey,,2020-01-27,0,0
Jordan,,2020-01-27,0,0
Kazakhstan,,2020-01-27,0,0
Kenya,,2020-01-27,0,0
"Korea, South",,2020-01-27,1,4
Kosovo,,2020-01-27,0,0
Kuwait,,2020-01-27,0,0
Latvia,,2020-01-27,0,0
Lebanon,,2020-01-27,0,0
Liberia,,2020-01-27,0,0
Liechtenstein,,2020-01-27,0,0
Lithuania,,2020-01-27,0,0
Luxembourg,,2020-01-27,0,0
Malaysia,,2020-01-27,0,4
Maldives,,2020-01-27,0,0
Malta,,2020-01-27,0,0
Martinique,,2020-01-27,0,0
Mauritania,,2020-01-27,0,0
Mexico,,2020-01-27,0,0
Moldova,,2020-01-27,0,0
Monaco,,2020-01-27,0,0
Mongolia,,2020-01-27,0,0
Montenegro,,2020-01-27,0,0
Morocco,,2020-01-27,0,0
Namibia,,2020-01-27,0,0
Nepal,,2020-01-27,0,1
New Zealand,,2020-01-27,0,0
Nigeria,,2020-01-27,0,0
North Macedonia,,2020-01-27,0,0
Norway,,2020-01-27,0,0
Oman,,2020-01-27,0,0
Pakistan,,2020-01-27,0,0
Panama,,2020-01-27,0,0
Paraguay,,2020-01-27,0,0
Peru,,2020-01-27,0,0
Philippines,,2020-01-27,0,0
Poland,,2020-01-27,0,0
Portugal,,2020-01-27,0,0
Qatar,,2020-01-27,0,0
Republic of the Congo,,2020-01-27,0,0
Romania,,2020-01-27,0,0
Russia,,2020-01-27,0,0
Rwanda,,2020-01-27,0,0
Saint Lucia,,2020-01-27,0,0
Saint Vincent and the Grenadines,,2020-01-27,0,0
San Marino,,2020-01-27,0,0
Saudi Arabia,,2020-01-27,0,0
Senegal,,2020-01-27,0,0
Serbia,,2020-01-27,0,0
Seychelles,,2020-01-27,0,0
Singapore,,2020-01-27,1,5
Slovakia,,2020-01-27,0,0
Slovenia,,2020-01-27,0,0
Somalia,,2020-01-27,0,0
South Africa,,2020-01-27,0,0
Spain,,2020-01-27,0,0
Sri Lanka,,2020-01-27,1,1
Sudan,,2020-01-27,0,0
Suriname,,2020-01-27,0,0
Sweden,,2020-01-27,0,0
Switzerland,,2020-01-27,0,0
Taiwan*,,2020-01-27,1,5
Tanzania,,2020-01-27,0,0
Thailand,,2020-01-27,0,8
The Bahamas,,2020-01-27,0,0
The Gambia,,2020-01-27,0,0
Togo,,2020-01-27,0,0
Trinidad and Tobago,,2020-01-27,0,0
Tunisia,,2020-01-27,0,0
Turkey,,2020-01-27,0,0
Ukraine,,2020-01-27,0,0
United Arab Emirates,,2020-01-27,0,0
Uruguay,,2020-01-27,0,0
Uzbekistan,,2020-01-27,0,0
Venezuela,,2020-01-27,0,0
Vietnam,,2020-01-27,0,2
US,Alabama,2020-01-27,0,5
US,Alaska,2020-01-27,0,5
Canada,Alberta,2020-01-27,0,1
US,Arizona,2020-01-27,0,5
US,Arkansas,2020-01-27,0,5
Australia,Australian Capital Territory,2020-01-27,0,4
Canada,British Columbia,2020-01-27,0,1
US,California,2020-01-27,0,5
United Kingdom,Cayman Islands,2020-01-27,0,0
United Kingdom,Channel Islands,2020-01-27,0,0
US,Colorado,2020-01-27,0,5
US,Connecticut,2020-01-27,0,5
Netherlands,Curacao,2020-01-27,0,0
US,Delaware,2020-01-27,0,5
Denmark,Denmark,2020-01-27,0,0
Cruise Ship,Diamond Princess,2020-01-27,0,0
US,Diamond Princess,2020-01-27,0,5
US,District of Columbia,2020-01-27,0,5
Denmark,Faroe Islands,2020-01-27,0,0
US,Florida,2020-01-27,0,5
France,France,2020-01-27,0,3
France,French Guiana,2020-01-27,0,3
France,French Polynesia,2020-01-27,0,3
Australia,From Diamond Princess,2020-01-27,0,4
US,Georgia,2020-01-27,0,5
United Kingdom,Gibraltar,2020-01-27,0,0
Canada,Grand Princess,2020-01-27,0,1
US,Grand Princess,2020-01-27,0,5
France,Guadeloupe,2020-01-27,0,3
US,Guam,2020-01-27,0,5
US,Hawaii,2020-01-27,0,5
US,Idaho,2020-01-27,0,5
US,Illinois,2020-01-27,0,5
US,Indiana,2020-01-27,0,5
US,Iowa,2020-01-27,0,5
US,Kansas,2020-01-27,0,5
US,Kentucky,2020-01-27,0,5
US,Louisiana,2020-01-27,0,5
US,Maine,2020-01-27,0,5
Canada,Manitoba,2020-01-27,0,1
US,Maryland,2020-01-27,0,5
US,Massachusetts,2020-01-27,0,5
France,Mayotte,2020-01-27,0,3
US,Michigan,2020-01-27,0,5
US,Minnesota,2020-01-27,0,5
US,Mississippi,2020-01-27,0,5
US,Missouri,2020-01-27,0,5
US,Montana,2020-01-27,0,5
US,Nebraska,2020-01-27,0,5
Netherlands,Netherlands,2020-01-27,0,0
US,Nevada,2020-01-27,0,5
Canada,New Brunswick,2020-01-27,0,1
US,New Hampshire,2020-01-27,0,5
US,New Jersey,2020-01-27,0,5
US,New Mexico,2020-01-27,0,5
Australia,New South Wales,2020-01-27,1,5
US,New York,2020-01-27,0,5
Canada,Newfoundland and Labrador,2020-01-27,0,1
US,North Carolina,2020-01-27,0,5
US,North Dakota,2020-01-27,0,5
Australia,Northern Territory,2020-01-27,0,5
Canada,Nova Scotia,2020-01-27,0,1
US,Ohio,2020-01-27,0,5
US,Oklahoma,2020-01-27,0,5
Canada,Ontario,2020-01-27,0,1
US,Oregon,2020-01-27,0,5
US,Pennsylvania,2020-01-27,0,5
Canada,Prince Edward Island,2020-01-27,0,1
US,Puerto Rico,2020-01-27,0,5
Canada,Quebec,2020-01-27,0,1
Australia,Queensland,2020-01-27,0,5
France,Reunion,2020-01-27,0,3
US,Rhode Island,2020-01-27,0,5
France,Saint Barthelemy,2020-01-27,0,3
Canada,Saskatchewan,2020-01-27,0,1
Australia,South Australia,2020-01-27,0,5
US,South Carolina,2020-01-27,0,5
US,South Dakota,2020-01-27,0,5
France,St Martin,2020-01-27,0,3
Australia,Tasmania,2020-01-27,0,5
US,Tennessee,2020-01-27,0,5
US,Texas,2020-01-27,0,5
United Kingdom,United Kingdom,2020-01-27,0,0
US,Utah,2020-01-27,0,5
US,Vermont,2020-01-27,0,5
Australia,Victoria,2020-01-27,0,5
US,Virgin Islands,2020-01-27,0,5
US,Virginia,2020-01-27,0,5
US,Washington,2020-01-27,0,5
US,"Washington, D.C.",2020-01-27,0,5
US,West Virginia,2020-01-27,0,5
Australia,Western Australia,2020-01-27,0,5
US,Wisconsin,2020-01-27,0,5
US,Wyoming,2020-01-27,0,5
Afghanistan,,2020-01-28,0,0
Albania,,2020-01-28,0,0
Algeria,,2020-01-28,0,0
Andorra,,2020-01-28,0,0
Antigua and Barbuda,,2020-01-28,0,0
Argentina,,2020-01-28,0,0
Armenia,,2020-01-28,0,0
Aruba,,2020-01-28,0,0
Austria,,2020-01-28,0,0
Azerbaijan,,2020-01-28,0,0
Bahrain,,2020-01-28,0,0
Bangladesh,,2020-01-28,0,0
Barbados,,2020-01-28,0,0
Belarus,,2020-01-28,0,0
Belgium,,2020-01-28,0,0
Benin,,2020-01-28,0,0
Bhutan,,2020-01-28,0,0
Bolivia,,2020-01-28,0,0
Bosnia and Herzegovina,,2020-01-28,0,0
Brazil,,2020-01-28,0,0
Brunei,,2020-01-28,0,0
Bulgaria,,2020-01-28,0,0
Burkina Faso,,2020-01-28,0,0
Cambodia,,2020-01-28,0,1
Cameroon,,2020-01-28,0,0
Central African Republic,,2020-01-28,0,0
Chile,,2020-01-28,0,0
Colombia,,2020-01-28,0,0
Congo (Brazzaville),,2020-01-28,0,0
Congo (Kinshasa),,2020-01-28,0,0
Costa Rica,,2020-01-28,0,0
Cote d'Ivoire,,2020-01-28,0,0
Croatia,,2020-01-28,0,0
Cuba,,2020-01-28,0,0
Cyprus,,2020-01-28,0,0
Czechia,,2020-01-28,0,0
Dominican Republic,,2020-01-28,0,0
Ecuador,,2020-01-28,0,0
Egypt,,2020-01-28,0,0
Equatorial Guinea,,2020-01-28,0,0
Estonia,,2020-01-28,0,0
Eswatini,,2020-01-28,0,0
Ethiopia,,2020-01-28,0,0
Finland,,2020-01-28,0,0
Gabon,,2020-01-28,0,0
Georgia,,2020-01-28,0,0
Germany,,2020-01-28,3,4
Ghana,,2020-01-28,0,0
Greece,,2020-01-28,0,0
Greenland,,2020-01-28,0,0
Guatemala,,2020-01-28,0,0
Guernsey,,2020-01-28,0,0
Guinea,,2020-01-28,0,0
Guyana,,2020-01-28,0,0
Holy See,,2020-01-28,0,0
Honduras,,2020-01-28,0,0
Hungary,,2020-01-28,0,0
Iceland,,2020-01-28,0,0
India,,2020-01-28,0,0
Indonesia,,2020-01-28,0,0
Iran,,2020-01-28,0,0
Iraq,,2020-01-28,0,0
Ireland,,2020-01-28,0,0
Israel,,2020-01-28,0,0
Italy,,2020-01-28,0,0
Jamaica,,2020-01-28,0,0
Japan,,2020-01-28,3,7
Jersey,,2020-01-28,0,0
Jordan,,2020-01-28,0,0
Kazakhstan,,2020-01-28,0,0
Kenya,,2020-01-28,0,0
"Korea, South",,2020-01-28,0,4
Kosovo,,2020-01-28,0,0
Kuwait,,2020-01-28,0,0
Latvia,,2020-01-28,0,0
Lebanon,,2020-01-28,0,0
Liberia,,2020-01-28,0,0
Liechtenstein,,2020-01-28,0,0
